iter	AUC	Logloss
12972	1	0.07686558641
12973	1	0.07685611414
12974	1	0.07684599648
12975	1	0.07683574845
12976	1	0.07682473115
12977	1	0.07681251434
12978	1	0.07680053222
12979	1	0.07679145762
12980	1	0.07677895397
12981	1	0.07676720002
12982	1	0.07675356204
12983	1	0.07673875063
12984	1	0.07673197075
12985	1	0.07672478669
12986	1	0.07671381503
12987	1	0.07670418631
12988	1	0.07669215856
12989	1	0.07668296661
12990	1	0.07667226224
12991	1	0.07665853951
12992	1	0.07664827843
12993	1	0.07663760665
12994	1	0.07662460755
12995	1	0.07661000475
12996	1	0.07659770971
12997	1	0.07658797016
12998	1	0.07657737661
12999	1	0.0765661507
13000	1	0.07655204335
13001	1	0.07654341205
13002	1	0.07653030212
13003	1	0.07651788322
13004	1	0.07650732878
13005	1	0.07649618763
13006	1	0.07648851463
13007	1	0.07647908148
13008	1	0.07646917244
13009	1	0.07645722943
13010	1	0.07645063209
13011	1	0.07643939967
13012	1	0.0764266157
13013	1	0.07641861023
13014	1	0.07640551986
13015	1	0.07639337476
13016	1	0.07637954121
13017	1	0.07637146404
13018	1	0.0763570568
13019	1	0.07634386213
13020	1	0.07633298174
13021	1	0.07632026947
13022	1	0.07630752462
13023	1	0.07629288922
13024	1	0.07627947941
13025	1	0.07627047
13026	1	0.0762593484
13027	1	0.07624608202
13028	1	0.07623913265
13029	1	0.07622440598
13030	1	0.07620941203
13031	1	0.07619626299
13032	1	0.07618839442
13033	1	0.07617614502
13034	1	0.07616409118
13035	1	0.07615112468
13036	1	0.07613985314
13037	1	0.07612967681
13038	1	0.07611804672
13039	1	0.0761096827
13040	1	0.07609532762
13041	1	0.07608222422
13042	1	0.07607378197
13043	1	0.07606405546
13044	1	0.07605241885
13045	1	0.07604386578
13046	1	0.07603428921
13047	1	0.07602378692
13048	1	0.07601221551
13049	1	0.07600237817
13050	1	0.07599068941
13051	1	0.07597992636
13052	1	0.07597031067
13053	1	0.07595798956
13054	1	0.07594461887
13055	1	0.07593568117
13056	1	0.07592283201
13057	1	0.07591164521
13058	1	0.07590029545
13059	1	0.07588612942
13060	1	0.07587369096
13061	1	0.07586170232
13062	1	0.07585054161
13063	1	0.07583970685
13064	1	0.07582962179
13065	1	0.07582057978
13066	1	0.07580752201
13067	1	0.07579829095
13068	1	0.07578432702
13069	1	0.07577104108
13070	1	0.0757570967
13071	1	0.07574806122
13072	1	0.07573562928
13073	1	0.07572559637
13074	1	0.07571602632
13075	1	0.07570318367
13076	1	0.0756912537
13077	1	0.07567939544
13078	1	0.07566607039
13079	1	0.07565738693
13080	1	0.07564397061
13081	1	0.07563118663
13082	1	0.07562201425
13083	1	0.07561237901
13084	1	0.0755995168
13085	1	0.07558660245
13086	1	0.07557604149
13087	1	0.07556174509
13088	1	0.07555173174
13089	1	0.07553854358
13090	1	0.07552688089
13091	1	0.07551737603
13092	1	0.0755063783
13093	1	0.07550056977
13094	1	0.07548950032
13095	1	0.07547592102
13096	1	0.07546480594
13097	1	0.07545351484
13098	1	0.07544086125
13099	1	0.07543041112
13100	1	0.07541700783
13101	1	0.07540616004
13102	1	0.07539680512
13103	1	0.07538747627
13104	1	0.0753771826
13105	1	0.07536336861
13106	1	0.07535095622
13107	1	0.07533920879
13108	1	0.07532992558
13109	1	0.07531956671
13110	1	0.07530905791
13111	1	0.07529937051
13112	1	0.07528937672
13113	1	0.07527890703
13114	1	0.07526882197
13115	1	0.07525911502
13116	1	0.0752472698
13117	1	0.07523651327
13118	1	0.07522584149
13119	1	0.07521379417
13120	1	0.0752044197
13121	1	0.07519304385
13122	1	0.07517934068
13123	1	0.07517019437
13124	1	0.07515958126
13125	1	0.0751446851
13126	1	0.07513349831
13127	1	0.07512238323
13128	1	0.07511049889
13129	1	0.07509969021
13130	1	0.07508375099
13131	1	0.07507395929
13132	1	0.0750614426
13133	1	0.07505060784
13134	1	0.07504000777
13135	1	0.07503138299
13136	1	0.07502039829
13137	1	0.07501346196
13138	1	0.07500376804
13139	1	0.07499312234
13140	1	0.07498192903
13141	1	0.07497033154
13142	1	0.07496040945
13143	1	0.07494696053
13144	1	0.07493697326
13145	1	0.07492513455
13146	1	0.07491362181
13147	1	0.07490449506
13148	1	0.07489456645
13149	1	0.074880935
13150	1	0.07486922668
13151	1	0.07485915465
13152	1	0.07484940207
13153	1	0.07484004063
13154	1	0.07482585505
13155	1	0.0748174128
13156	1	0.07480340324
13157	1	0.07479330514
13158	1	0.07478250297
13159	1	0.07476812834
13160	1	0.07475987515
13161	1	0.07474797777
13162	1	0.07474055903
13163	1	0.07472814664
13164	1	0.07472004991
13165	1	0.07470816557
13166	1	0.07469423424
13167	1	0.07468374499
13168	1	0.07467264947
13169	1	0.07466080425
13170	1	0.07465075178
13171	1	0.0746418532
13172	1	0.07462874327
13173	1	0.07461500751
13174	1	0.07460545702
13175	1	0.07459421155
13176	1	0.0745845046
13177	1	0.0745716098
13178	1	0.07455827823
13179	1	0.07454567027
13180	1	0.07453050682
13181	1	0.07451754683
13182	1	0.07450815932
13183	1	0.07449590991
13184	1	0.0744867962
13185	1	0.07447472933
13186	1	0.07446208226
13187	1	0.07444992412
13188	1	0.07443948702
13189	1	0.07442681388
13190	1	0.07441253703
13191	1	0.07440432947
13192	1	0.07439344908
13193	1	0.07438009142
13194	1	0.07437010415
13195	1	0.07435614022
13196	1	0.07434561186
13197	1	0.07433424253
13198	1	0.07432227345
13199	1	0.07431130831
13200	1	0.07430136667
13201	1	0.07428976265
13202	1	0.0742783151
13203	1	0.07426972943
13204	1	0.07426156751
13205	1	0.07425118909
13206	1	0.07424452004
13207	1	0.07423375699
13208	1	0.07422092738
13209	1	0.07421168981
13210	1	0.07420357351
13211	1	0.07419073739
13212	1	0.07417939414
13213	1	0.0741662125
13214	1	0.07415292004
13215	1	0.07414387804
13216	1	0.07413050082
13217	1	0.07412057222
13218	1	0.07411114559
13219	1	0.07410146471
13220	1	0.07409068863
13221	1	0.07407894771
13222	1	0.07406987311
13223	1	0.07405963159
13224	1	0.07405034838
13225	1	0.0740397092
13226	1	0.07402680136
13227	1	0.074017466
13228	1	0.07400834576
13229	1	0.0739963832
13230	1	0.07398243231
13231	1	0.0739717866
13232	1	0.07396462862
13233	1	0.07395017576
13234	1	0.073936101
13235	1	0.07392407324
13236	1	0.07391440541
13237	1	0.07390360976
13238	1	0.07389148422
13239	1	0.0738822336
13240	1	0.0738702906
13241	1	0.07386283925
13242	1	0.0738501987
13243	1	0.07383762334
13244	1	0.07382496323
13245	1	0.07381224445
13246	1	0.07379942136
13247	1	0.07378724367
13248	1	0.07377471394
13249	1	0.07376665632
13250	1	0.0737580185
13251	1	0.07374564524
13252	1	0.07373275044
13253	1	0.07372274361
13254	1	0.07371348647
13255	1	0.07370084592
13256	1	0.0736896135
13257	1	0.07367384377
13258	1	0.07366541456
13259	1	0.07365773505
13260	1	0.0736456747
13261	1	0.07363822336
13262	1	0.073627695
13263	1	0.07361632567
13264	1	0.07360295498
13265	1	0.07359189205
13266	1	0.07357813673
13267	1	0.07356458351
13268	1	0.07355730818
13269	1	0.07354462852
13270	1	0.07353217702
13271	1	0.07352016882
13272	1	0.07350687636
13273	1	0.07349567653
13274	1	0.07348244926
13275	1	0.07346960009
13276	1	0.07345812646
13277	1	0.07344641162
13278	1	0.0734354204
13279	1	0.07342641752
13280	1	0.07341356183
13281	1	0.07340278575
13282	1	0.07339075147
13283	1	0.07338022963
13284	1	0.07336856042
13285	1	0.07335383376
13286	1	0.0733423862
13287	1	0.0733317405
13288	1	0.07332304401
13289	1	0.07331408675
13290	1	0.07330443847
13291	1	0.0732945555
13292	1	0.07328501804
13293	1	0.07327164735
13294	1	0.07326286611
13295	1	0.07325253333
13296	1	0.07324195933
13297	1	0.07323600738
13298	1	0.07322744779
13299	1	0.07321903163
13300	1	0.07320584999
13301	1	0.07319648855
13302	1	0.07318415439
13303	1	0.07317496897
13304	1	0.07316577051
13305	1	0.07315459023
13306	1	0.0731445834
13307	1	0.07313353351
13308	1	0.0731248631
13309	1	0.07311148589
13310	1	0.07310271117
13311	1	0.07309147222
13312	1	0.0730803767
13313	1	0.07306797084
13314	1	0.07305827692
13315	1	0.07304534301
13316	1	0.07303600113
13317	1	0.07302584435
13318	1	0.07301438376
13319	1	0.0730028319
13320	1	0.07298929823
13321	1	0.07297893285
13322	1	0.07296823499
13323	1	0.07295885399
13324	1	0.07295035959
13325	1	0.07293857305
13326	1	0.07292862489
13327	1	0.07291850071
13328	1	0.07290653814
13329	1	0.0728919223
13330	1	0.07287896883
13331	1	0.07286969214
13332	1	0.07285891605
13333	1	0.07284670576
13334	1	0.07283689451
13335	1	0.07282857612
13336	1	0.07281575304
13337	1	0.07280641115
13338	1	0.07279650863
13339	1	0.07278531532
13340	1	0.07277113625
13341	1	0.07276296129
13342	1	0.07275058802
13343	1	0.07273765411
13344	1	0.07272507875
13345	1	0.07271173414
13346	1	0.07269889149
13347	1	0.07268747001
13348	1	0.07267529232
13349	1	0.07266393603
13350	1	0.07265639994
13351	1	0.07264482852
13352	1	0.07263511505
13353	1	0.07262191385
13354	1	0.07261150936
13355	1	0.07259980756
13356	1	0.07259167823
13357	1	0.07258081087
13358	1	0.07256911559
13359	1	0.07255697701
13360	1	0.07254846305
13361	1	0.07253804552
13362	1	0.07252716513
13363	1	0.07251350759
13364	1	0.07250370285
13365	1	0.07249191631
13366	1	0.07247861732
13367	1	0.07247036413
13368	1	0.0724585841
13369	1	0.07244947691
13370	1	0.07243659515
13371	1	0.07242463258
13372	1	0.07241443018
13373	1	0.07240538165
13374	1	0.07239687422
13375	1	0.0723841098
13376	1	0.07237770804
13377	1	0.07236667771
13378	1	0.07235640359
13379	1	0.07234236795
13380	1	0.07233144844
13381	1	0.0723207897
13382	1	0.07230827953
13383	1	0.07229589974
13384	1	0.07228233348
13385	1	0.07227228753
13386	1	0.07226443852
13387	1	0.07225274324
13388	1	0.07224271685
13389	1	0.0722340008
13390	1	0.07222501747
13391	1	0.0722123378
13392	1	0.07219983415
13393	1	0.07218843875
13394	1	0.07217987916
13395	1	0.07217009398
13396	1	0.07216034791
13397	1	0.07214776603
13398	1	0.07213445401
13399	1	0.07212260227
13400	1	0.07210900993
13401	1	0.0720957631
13402	1	0.07208838347
13403	1	0.07208295957
13404	1	0.07207769213
13405	1	0.07206531886
13406	1	0.07205561191
13407	1	0.0720466025
13408	1	0.07203807551
13409	1	0.07202571528
13410	1	0.07201510869
13411	1	0.07200400664
13412	1	0.07199210927
13413	1	0.07198268916
13414	1	0.0719706614
13415	1	0.07195840548
13416	1	0.07194678843
13417	1	0.07193197049
13418	1	0.07192355432
13419	1	0.0719099359
13420	1	0.0719035211
13421	1	0.07189581551
13422	1	0.07188338357
13423	1	0.07187657111
13424	1	0.07186546254
13425	1	0.07185281547
13426	1	0.07184289339
13427	1	0.07183158274
13428	1	0.07182632833
13429	1	0.071818538
13430	1	0.07180693398
13431	1	0.07179708361
13432	1	0.07178532314
13433	1	0.0717789996
13434	1	0.07177051172
13435	1	0.07175918151
13436	1	0.07175027641
13437	1	0.07173781187
13438	1	0.07172590798
13439	1	0.07171353471
13440	1	0.07170363871
13441	1	0.07169146101
13442	1	0.07167872267
13443	1	0.0716688397
13444	1	0.07165609485
13445	1	0.07165128374
13446	1	0.07164451039
13447	1	0.07163157648
13448	1	0.07162149793
13449	1	0.07160834237
13450	1	0.0715979118
13451	1	0.07158626867
13452	1	0.07157927367
13453	1	0.07157191359
13454	1	0.07156469042
13455	1	0.07155320375
13456	1	0.07154040022
13457	1	0.07152779878
13458	1	0.07151684016
13459	1	0.07150391277
13460	1	0.07149355391
13461	1	0.07148455102
13462	1	0.07147443336
13463	1	0.07146306403
13464	1	0.07145559313
13465	1	0.07144475838
13466	1	0.07143157022
13467	1	0.07141861675
13468	1	0.07140660855
13469	1	0.07139946361
13470	1	0.07138866144
13471	1	0.07137692053
13472	1	0.07136238944
13473	1	0.07134864064
13474	1	0.07133703662
13475	1	0.0713247481
13476	1	0.07131262256
13477	1	0.07129978643
13478	1	0.07128773912
13479	1	0.07127975321
13480	1	0.0712695834
13481	1	0.07126020892
13482	1	0.07124799211
13483	1	0.0712384677
13484	1	0.07122589885
13485	1	0.07121243038
13486	1	0.07120086548
13487	1	0.07118929406
13488	1	0.07118035636
13489	1	0.07116840683
13490	1	0.07115677674
13491	1	0.07114882995
13492	1	0.07113577218
13493	1	0.07112351625
13494	1	0.07111250548
13495	1	0.07110161856
13496	1	0.0710946366
13497	1	0.07108476667
13498	1	0.0710732474
13499	1	0.07106383381
13500	1	0.07105170827
13501	1	0.07104088003
13502	1	0.07103049509
13503	1	0.07102233316
13504	1	0.07101137454
13505	1	0.07100160892
13506	1	0.0709896985
13507	1	0.07097991984
13508	1	0.07097170576
13509	1	0.07096408493
13510	1	0.07095471697
13511	1	0.07094725911
13512	1	0.07093638523
13513	1	0.07092611112
13514	1	0.07091746678
13515	1	0.0709052956
13516	1	0.07089425875
13517	1	0.07088536669
13518	1	0.07087268702
13519	1	0.07086260848
13520	1	0.07084904873
13521	1	0.07083829872
13522	1	0.07083175354
13523	1	0.07082115347
13524	1	0.07080795227
13525	1	0.07079591148
13526	1	0.07078732581
13527	1	0.07077662795
13528	1	0.0707670905
13529	1	0.07075764431
13530	1	0.07074602074
13531	1	0.07073530332
13532	1	0.07072268233
13533	1	0.07071279936
13534	1	0.07070317715
13535	1	0.07069187954
13536	1	0.07068335254
13537	1	0.07067452567
13538	1	0.0706615722
13539	1	0.07065243893
13540	1	0.070642569
13541	1	0.07063200804
13542	1	0.07062272483
13543	1	0.07061114037
13544	1	0.0706001622
13545	1	0.07059103544
13546	1	0.07058179787
13547	1	0.07057087184
13548	1	0.07055824433
13549	1	0.07054543428
13550	1	0.07053468427
13551	1	0.07052112452
13552	1	0.07050871214
13553	1	0.07050239512
13554	1	0.0704882291
13555	1	0.07047586235
13556	1	0.07046556216
13557	1	0.07045287597
13558	1	0.07044459018
13559	1	0.07043537868
13560	1	0.0704239572
13561	1	0.07041440019
13562	1	0.07040221598
13563	1	0.07039167458
13564	1	0.07038299764
13565	1	0.07037462059
13566	1	0.07036600885
13567	1	0.07035506978
13568	1	0.07034380476
13569	1	0.07033379793
13570	1	0.07032199834
13571	1	0.07030996407
13572	1	0.07029744086
13573	1	0.0702857195
13574	1	0.07027594736
13575	1	0.0702640565
13576	1	0.07025165064
13577	1	0.07024083544
13578	1	0.07022936181
13579	1	0.07022257541
13580	1	0.07021042379
13581	1	0.07019740513
13582	1	0.07018651822
13583	1	0.07017415147
13584	1	0.07016394255
13585	1	0.07015132155
13586	1	0.07013834853
13587	1	0.0701307994
13588	1	0.07011986033
13589	1	0.07010858228
13590	1	0.07009899919
13591	1	0.0700857654
13592	1	0.07007061499
13593	1	0.07006151431
13594	1	0.07004936921
13595	1	0.07004084222
13596	1	0.07002672835
13597	1	0.07001593922
13598	1	0.07000636917
13599	1	0.06999757489
13600	1	0.06998801788
13601	1	0.06997541644
13602	1	0.06996604196
13603	1	0.06995414459
13604	1	0.06994306862
13605	1	0.0699334073
13606	1	0.06992134695
13607	1	0.06991065561
13608	1	0.06990295655
13609	1	0.06989385587
13610	1	0.06988491817
13611	1	0.06987376398
13612	1	0.06986575851
13613	1	0.06985541269
13614	1	0.06984307853
13615	1	0.0698331043
13616	1	0.06982219783
13617	1	0.0698108611
13618	1	0.06979913322
13619	1	0.06979116687
13620	1	0.06977930209
13621	1	0.06976801751
13622	1	0.06975557253
13623	1	0.06974540272
13624	1	0.06973196032
13625	1	0.06972095607
13626	1	0.06971173153
13627	1	0.06970262433
13628	1	0.06969373227
13629	1	0.06968626789
13630	1	0.06967602637
13631	1	0.06966388779
13632	1	0.06965339854
13633	1	0.06964155984
13634	1	0.06963168991
13635	1	0.0696202228
13636	1	0.06961196309
13637	1	0.06960198233
13638	1	0.06958955039
13639	1	0.06957781599
13640	1	0.06956668136
13641	1	0.06955614648
13642	1	0.06954753473
13643	1	0.06953829716
13644	1	0.06952807519
13645	1	0.0695142612
13646	1	0.06950275498
13647	1	0.06949017961
13648	1	0.06947899282
13649	1	0.06946954012
13650	1	0.06945914866
13651	1	0.06944815744
13652	1	0.06943764212
13653	1	0.06942846321
13654	1	0.06941648109
13655	1	0.06940478581
13656	1	0.06939728231
13657	1	0.06938846196
13658	1	0.06937838342
13659	1	0.06936932838
13660	1	0.06935741796
13661	1	0.06934679182
13662	1	0.06933791931
13663	1	0.06932865566
13664	1	0.06931762532
13665	1	0.06930671885
13666	1	0.0692983744
13667	1	0.06928743533
13668	1	0.06927697868
13669	1	0.06926708267
13670	1	0.06925447472
13671	1	0.06924422016
13672	1	0.06923281172
13673	1	0.06922190525
13674	1	0.06921299363
13675	1	0.0692001901
13676	1	0.06919310383
13677	1	0.06918432911
13678	1	0.06917303801
13679	1	0.06916224236
13680	1	0.06915088608
13681	1	0.06914106178
13682	1	0.06912865592
13683	1	0.06911997246
13684	1	0.06911001778
13685	1	0.06910072805
13686	1	0.06909328975
13687	1	0.06908834827
13688	1	0.06907596848
13689	1	0.06906577911
13690	1	0.06905313856
13691	1	0.06903958533
13692	1	0.06902804651
13693	1	0.06901663807
13694	1	0.0690088021
13695	1	0.06900280452
13696	1	0.06898936212
13697	1	0.0689803136
13698	1	0.06897094564
13699	1	0.06895941985
13700	1	0.06894739861
13701	1	0.06893879339
13702	1	0.06892900169
13703	1	0.06892033779
13704	1	0.06891349273
13705	1	0.06890285354
13706	1	0.06888931987
13707	1	0.0688803561
13708	1	0.06887130758
13709	1	0.06886197221
13710	1	0.06885327572
13711	1	0.06884168475
13712	1	0.06882996991
13713	1	0.06882000871
13714	1	0.0688092587
13715	1	0.06879605098
13716	1	0.06878611586
13717	1	0.06877771925
13718	1	0.06876703443
13719	1	0.06875744482
13720	1	0.06874664266
13721	1	0.0687381613
13722	1	0.06872706578
13723	1	0.06871701983
13724	1	0.06870570266
13725	1	0.06869386395
13726	1	0.06868137986
13727	1	0.06866757891
13728	1	0.06865665288
13729	1	0.06864230432
13730	1	0.06863262345
13731	1	0.06862066088
13732	1	0.06860853534
13733	1	0.06860154685
13734	1	0.06859102501
13735	1	0.06857999468
13736	1	0.06856848845
13737	1	0.06855757547
13738	1	0.06854711881
13739	1	0.06853453042
13740	1	0.06852282862
13741	1	0.06851048142
13742	1	0.06849922944
13743	1	0.06848791879
13744	1	0.06847672548
13745	1	0.06846561692
13746	1	0.06845246135
13747	1	0.06844438418
13748	1	0.06843259763
13749	1	0.06842227136
13750	1	0.06841202984
13751	1	0.06840318341
13752	1	0.06839568644
13753	1	0.06838451268
13754	1	0.06837631816
13755	1	0.0683674261
13756	1	0.06835509195
13757	1	0.06834809694
13758	1	0.06833759466
13759	1	0.06832710541
13760	1	0.06831520804
13761	1	0.06830347364
13762	1	0.06829224774
13763	1	0.06828439221
13764	1	0.0682736748
13765	1	0.0682613276
13766	1	0.06824994524
13767	1	0.06824098146
13768	1	0.06823300859
13769	1	0.06822237593
13770	1	0.06821298841
13771	1	0.06820351615
13772	1	0.06819306602
13773	1	0.06817970836
13774	1	0.06817250475
13775	1	0.06816311071
13776	1	0.06815319515
13777	1	0.06814262115
13778	1	0.06812863114
13779	1	0.06812099075
13780	1	0.06811153804
13781	1	0.06809917129
13782	1	0.06808985548
13783	1	0.06807632833
13784	1	0.068067684
13785	1	0.0680585442
13786	1	0.06805101463
13787	1	0.06804223991
13788	1	0.06803288499
13789	1	0.06802045957
13790	1	0.06800907069
13791	1	0.06799998957
13792	1	0.06798905702
13793	1	0.06798283779
13794	1	0.06797072529
13795	1	0.06795910824
13796	1	0.06794659155
13797	1	0.06793505273
13798	1	0.06792578907
13799	1	0.06791368309
13800	1	0.06790093823
13801	1	0.06789179844
13802	1	0.06787982936
13803	1	0.06786767774
13804	1	0.06785938543
13805	1	0.06784853111
13806	1	0.06783929354
13807	1	0.06782734401
13808	1	0.06781759142
13809	1	0.06780926652
13810	1	0.06779796891
13811	1	0.06778929849
13812	1	0.06777734245
13813	1	0.06776822221
13814	1	0.06775819582
13815	1	0.0677488409
13816	1	0.06773899705
13817	1	0.0677272105
13818	1	0.06771681904
13819	1	0.06770749671
13820	1	0.06769760071
13821	1	0.06768838921
13822	1	0.0676796862
13823	1	0.06766835599
13824	1	0.06766306899
13825	1	0.06765200606
13826	1	0.06764261854
13827	1	0.06763282684
13828	1	0.06762210943
13829	1	0.06761148328
13830	1	0.0676020045
13831	1	0.0675918412
13832	1	0.06758040669
13833	1	0.06757204919
13834	1	0.06756277902
13835	1	0.06755127931
13836	1	0.06754009904
13837	1	0.06752895788
13838	1	0.06751606308
13839	1	0.06750727533
13840	1	0.06749440009
13841	1	0.06748690963
13842	1	0.06747540992
13843	1	0.06746623754
13844	1	0.06745615247
13845	1	0.06744499176
13846	1	0.06743379845
13847	1	0.06742531709
13848	1	0.06741272869
13849	1	0.06740330206
13850	1	0.06739527704
13851	1	0.06738423367
13852	1	0.0673732946
13853	1	0.06736195787
13854	1	0.06735073197
13855	1	0.06733827395
13856	1	0.0673271002
13857	1	0.06731946632
13858	1	0.06731074375
13859	1	0.06730372267
13860	1	0.06729350071
13861	1	0.06728219657
13862	1	0.06727296552
13863	1	0.06726123112
13864	1	0.06725113302
13865	1	0.06723993971
13866	1	0.06722982857
13867	1	0.06721896122
13868	1	0.06720820469
13869	1	0.06719728518
13870	1	0.06718595497
13871	1	0.06717487901
13872	1	0.06716347708
13873	1	0.06715527605
13874	1	0.06714549086
13875	1	0.067138033
13876	1	0.06712947341
13877	1	0.06712069217
13878	1	0.06710992261
13879	1	0.06709949203
13880	1	0.06709266001
13881	1	0.06708416561
13882	1	0.06707684465
13883	1	0.06706551444
13884	1	0.06705986237
13885	1	0.06704841481
13886	1	0.06704153715
13887	1	0.06703203229
13888	1	0.06702244268
13889	1	0.06701147102
13890	1	0.06700055152
13891	1	0.0669896646
13892	1	0.06697719355
13893	1	0.06696791034
13894	1	0.06695616942
13895	1	0.06694530859
13896	1	0.06693321564
13897	1	0.06692324792
13898	1	0.06691763497
13899	1	0.06690540512
13900	1	0.06689333173
13901	1	0.06688350092
13902	1	0.06687147316
13903	1	0.06686218995
13904	1	0.06685196799
13905	1	0.06684369524
13906	1	0.06683222813
13907	1	0.06682572206
13908	1	0.06681452875
13909	1	0.06680205117
13910	1	0.06678798294
13911	1	0.0667762355
13912	1	0.06676429249
13913	1	0.06675232341
13914	1	0.06674407022
13915	1	0.06673118194
13916	1	0.06671824803
13917	1	0.06670705472
13918	1	0.0666978041
13919	1	0.06669135019
13920	1	0.06668288186
13921	1	0.06667265338
13922	1	0.06666303118
13923	1	0.06665318732
13924	1	0.06664557952
13925	1	0.06663361044
13926	1	0.06662258011
13927	1	0.06661331645
13928	1	0.06660136041
13929	1	0.06659033659
13930	1	0.06657907809
13931	1	0.06656808688
13932	1	0.06655677622
13933	1	0.06654834701
13934	1	0.06653725801
13935	1	0.0665255171
13936	1	0.06651899147
13937	1	0.06650680725
13938	1	0.06649895825
13939	1	0.06649135045
13940	1	0.06648011802
13941	1	0.06647292093
13942	1	0.06646192319
13943	1	0.06645325929
13944	1	0.0664443216
13945	1	0.06643945834
13946	1	0.06642958189
13947	1	0.06641795832
13948	1	0.06640624348
13949	1	0.06639587158
13950	1	0.06638401984
13951	1	0.06637195949
13952	1	0.06636126815
13953	1	0.06635469037
13954	1	0.06634567444
13955	1	0.06633451373
13956	1	0.06632459164
13957	1	0.06631586908
13958	1	0.06630396518
13959	1	0.06629480583
13960	1	0.0662850011
13961	1	0.06627665012
13962	1	0.0662668193
13963	1	0.06625395058
13964	1	0.06624329836
13965	1	0.06623305032
13966	1	0.06622118554
13967	1	0.06621043553
13968	1	0.06619990065
13969	1	0.06619119112
13970	1	0.06618043459
13971	1	0.06616956072
13972	1	0.06615724612
13973	1	0.06614538134
13974	1	0.0661343119
13975	1	0.06612912268
13976	1	0.06611977428
13977	1	0.06610785083
13978	1	0.06609702259
13979	1	0.06608819572
13980	1	0.06607468813
13981	1	0.06606326665
13982	1	0.06605363792
13983	1	0.06604468719
13984	1	0.06603499327
13985	1	0.06602665533
13986	1	0.06601660939
13987	1	0.06600429479
13988	1	0.06599409238
13989	1	0.06598426809
13990	1	0.06597291832
13991	1	0.06596002352
13992	1	0.06594811963
13993	1	0.0659386604
13994	1	0.06592898604
13995	1	0.06591943555
13996	1	0.06590785109
13997	1	0.06589974784
13998	1	0.06588972797
13999	1	0.06588345659
14000	1	0.06587569885
14001	1	0.06586473371
14002	1	0.06585605677
14003	1	0.06584612165
14004	1	0.06583875506
14005	1	0.06582928931
14006	1	0.06582104916
14007	1	0.0658097711
14008	1	0.06580048789
14009	1	0.06579504443
14010	1	0.06578392935
14011	1	0.06577646497
14012	1	0.06576699271
14013	1	0.06575533002
14014	1	0.06574814597
14015	1	0.06573821084
14016	1	0.0657310985
14017	1	0.06572204345
14018	1	0.0657146573
14019	1	0.06570174947
14020	1	0.06569220549
14021	1	0.06568257025
14022	1	0.06567406933
14023	1	0.06566419288
14024	1	0.06565125897
14025	1	0.06564363813
14026	1	0.06563180595
14027	1	0.06562381352
14028	1	0.06561293313
14029	1	0.06560600332
14030	1	0.06559462095
14031	1	0.0655841643
14032	1	0.06557458773
14033	1	0.06556426798
14034	1	0.06555239017
14035	1	0.06554325689
14036	1	0.06553234391
14037	1	0.06552235663
14038	1	0.06551128067
14039	1	0.06550560904
14040	1	0.065498601
14041	1	0.06548759022
14042	1	0.06547727048
14043	1	0.06546739403
14044	1	0.0654543884
14045	1	0.0654454833
14046	1	0.06543380106
14047	1	0.06542321402
14048	1	0.06541251617
14049	1	0.06540035151
14050	1	0.06538930162
14051	1	0.06538003145
14052	1	0.06536954872
14053	1	0.06535704507
14054	1	0.06534834858
14055	1	0.06534028444
14056	1	0.06532986039
14057	1	0.06531798909
14058	1	0.06530836689
14059	1	0.06529590235
14060	1	0.06528784473
14061	1	0.06527837898
14062	1	0.06526721175
14063	1	0.06525646826
14064	1	0.06524583559
14065	1	0.06523636985
14066	1	0.06522552205
14067	1	0.06521920503
14068	1	0.06520769881
14069	1	0.06519716393
14070	1	0.06518730052
14071	1	0.06517977746
14072	1	0.06517336266
14073	1	0.06516586569
14074	1	0.06515349894
14075	1	0.06514283367
14076	1	0.06513413066
14077	1	0.06512898709
14078	1	0.06511739611
14079	1	0.06510907773
14080	1	0.06510072675
14081	1	0.0650885295
14082	1	0.06507783164
14083	1	0.06506726416
14084	1	0.06505831343
14085	1	0.06504931706
14086	1	0.06504231554
14087	1	0.06503391892
14088	1	0.06502454444
14089	1	0.06501525471
14090	1	0.06500449167
14091	1	0.06499392419
14092	1	0.06498418464
14093	1	0.06497363672
14094	1	0.06496258683
14095	1	0.06495271038
14096	1	0.0649436423
14097	1	0.06493756649
14098	1	0.06492802252
14099	1	0.06491732466
14100	1	0.06490458632
14101	1	0.06489289756
14102	1	0.06488317757
14103	1	0.06487179521
14104	1	0.06486078443
14105	1	0.06485461084
14106	1	0.06484556231
14107	1	0.06483562719
14108	1	0.06482738704
14109	1	0.06481807123
14110	1	0.06480846206
14111	1	0.06479881378
14112	1	0.06478904164
14113	1	0.0647766097
14114	1	0.06476464061
14115	1	0.06475281495
14116	1	0.06474334269
14117	1	0.06473177779
14118	1	0.06472377232
14119	1	0.06471454778
14120	1	0.06470385644
14121	1	0.06469705049
14122	1	0.06468721968
14123	1	0.06467721937
14124	1	0.06466715386
14125	1	0.0646591484
14126	1	0.06464863959
14127	1	0.06463963018
14128	1	0.06463450616
14129	1	0.06462238062
14130	1	0.06461477282
14131	1	0.06460482466
14132	1	0.06459486346
14133	1	0.0645823207
14134	1	0.06457231387
14135	1	0.06456396941
14136	1	0.06455757416
14137	1	0.06454715663
