iter	Passed	Remaining
8140	150878	169708
8141	150897	169690
8142	150915	169670
8143	150934	169652
8144	150951	169632
8145	150970	169614
8146	150988	169596
8147	151008	169578
8148	151029	169562
8149	151050	169546
8150	151068	169528
8151	151087	169509
8152	151104	169490
8153	151124	169472
8154	151142	169453
8155	151160	169435
8156	151179	169416
8157	151198	169398
8158	151218	169381
8159	151236	169362
8160	151254	169343
8161	151273	169326
8162	151293	169308
8163	151313	169291
8164	151333	169275
8165	151351	169255
8166	151370	169237
8167	151387	169217
8168	151404	169197
8169	151424	169179
8170	151443	169162
8171	151462	169143
8172	151481	169125
8173	151498	169106
8174	151517	169087
8175	151539	169072
8176	151559	169056
8177	151578	169038
8178	151597	169020
8179	151615	169001
8180	151635	168984
8181	151654	168966
8182	151673	168948
8183	151691	168929
8184	151711	168912
8185	151730	168894
8186	151748	168874
8187	151767	168857
8188	151784	168836
8189	151801	168816
8190	151819	168797
8191	151838	168779
8192	151868	168773
8193	151887	168755
8194	151905	168736
8195	151924	168718
8196	151944	168701
8197	151965	168685
8198	151984	168668
8199	152004	168650
8200	152022	168631
8201	152043	168615
8202	152062	168598
8203	152081	168579
8204	152099	168560
8205	152120	168544
8206	152140	168528
8207	152161	168512
8208	152181	168495
8209	152199	168476
8210	152218	168458
8211	152237	168440
8212	152255	168421
8213	152273	168401
8214	152291	168382
8215	152309	168363
8216	152328	168345
8217	152345	168325
8218	152363	168306
8219	152380	168286
8220	152398	168267
8221	152417	168248
8222	152436	168230
8223	152454	168211
8224	152472	168192
8225	152491	168174
8226	152509	168154
8227	152527	168135
8228	152545	168117
8229	152563	168097
8230	152580	168077
8231	152597	168057
8232	152615	168038
8233	152632	168018
8234	152651	167999
8235	152669	167981
8236	152688	167962
8237	152706	167944
8238	152725	167925
8239	152744	167907
8240	152762	167888
8241	152779	167868
8242	152796	167847
8243	152814	167828
8244	152831	167809
8245	152849	167789
8246	152866	167769
8247	152883	167749
8248	152901	167730
8249	152921	167713
8250	152939	167694
8251	152957	167675
8252	152977	167658
8253	152995	167638
8254	153012	167619
8255	153031	167601
8256	153051	167583
8257	153069	167564
8258	153087	167545
8259	153106	167527
8260	153124	167507
8261	153142	167488
8262	153160	167470
8263	153179	167451
8264	153197	167432
8265	153214	167413
8266	153234	167395
8267	153252	167376
8268	153270	167357
8269	153288	167338
8270	153305	167318
8271	153323	167299
8272	153341	167280
8273	153359	167260
8274	153376	167240
8275	153393	167219
8276	153410	167199
8277	153428	167180
8278	153447	167162
8279	153465	167144
8280	153483	167124
8281	153502	167106
8282	153523	167090
8283	153540	167071
8284	153559	167052
8285	153578	167034
8286	153595	167014
8287	153612	166994
8288	153632	166977
8289	153650	166957
8290	153668	166939
8291	153687	166920
8292	153705	166902
8293	153724	166884
8294	153742	166864
8295	153761	166847
8296	153779	166827
8297	153796	166806
8298	153813	166787
8299	153833	166769
8300	153850	166750
8301	153869	166731
8302	153887	166713
8303	153905	166693
8304	153924	166675
8305	153943	166657
8306	153961	166638
8307	153978	166618
8308	153994	166597
8309	154013	166579
8310	154032	166561
8311	154049	166540
8312	154066	166520
8313	154084	166501
8314	154101	166481
8315	154121	166464
8316	154140	166446
8317	154159	166428
8318	154176	166408
8319	154194	166389
8320	154214	166371
8321	154234	166355
8322	154253	166337
8323	154270	166317
8324	154289	166298
8325	154307	166279
8326	154326	166261
8327	154343	166241
8328	154361	166222
8329	154380	166204
8330	154398	166185
8331	154417	166167
8332	154436	166149
8333	154456	166132
8334	154474	166113
8335	154492	166093
8336	154512	166076
8337	154529	166057
8338	154549	166039
8339	154567	166021
8340	154586	166002
8341	154603	165982
8342	154622	165964
8343	154641	165946
8344	154659	165927
8345	154677	165909
8346	154698	165892
8347	154717	165875
8348	154737	165857
8349	154754	165838
8350	154772	165818
8351	154790	165799
8352	154807	165779
8353	154826	165760
8354	154843	165740
8355	154860	165721
8356	154878	165701
8357	154896	165682
8358	154914	165663
8359	154932	165644
8360	154951	165626
8361	154970	165608
8362	154988	165589
8363	155007	165571
8364	155027	165554
8365	155044	165534
8366	155062	165515
8367	155079	165494
8368	155097	165475
8369	155116	165457
8370	155135	165439
8371	155154	165421
8372	155171	165401
8373	155189	165382
8374	155209	165365
8375	155228	165347
8376	155246	165327
8377	155265	165309
8378	155283	165290
8379	155301	165271
8380	155320	165253
8381	155337	165234
8382	155355	165214
8383	155373	165195
8384	155392	165177
8385	155410	165158
8386	155430	165140
8387	155449	165123
8388	155467	165104
8389	155484	165084
8390	155502	165064
8391	155522	165048
8392	155541	165029
8393	155558	165010
8394	155576	164991
8395	155595	164972
8396	155614	164954
8397	155632	164935
8398	155651	164917
8399	155669	164898
8400	155688	164879
8401	155708	164863
8402	155727	164845
8403	155746	164827
8404	155764	164807
8405	155782	164788
8406	155799	164769
8407	155817	164750
8408	155836	164732
8409	155854	164713
8410	155873	164694
8411	155890	164674
8412	155909	164656
8413	155927	164637
8414	155946	164619
8415	155963	164599
8416	155981	164580
8417	155999	164560
8418	156017	164542
8419	156036	164523
8420	156055	164505
8421	156072	164485
8422	156090	164467
8423	156107	164446
8424	156124	164426
8425	156143	164408
8426	156162	164389
8427	156179	164370
8428	156197	164351
8429	156216	164332
8430	156235	164314
8431	156252	164295
8432	156270	164276
8433	156290	164259
8434	156309	164240
8435	156327	164221
8436	156347	164205
8437	156366	164186
8438	156384	164167
8439	156404	164150
8440	156422	164131
8441	156442	164114
8442	156459	164094
8443	156476	164073
8444	156495	164055
8445	156514	164038
8446	156531	164018
8447	156551	164000
8448	156570	163983
8449	156591	163966
8450	156611	163950
8451	156631	163932
8452	156648	163913
8453	156668	163895
8454	156688	163878
8455	156708	163861
8456	156725	163842
8457	156743	163823
8458	156760	163803
8459	156779	163784
8460	156797	163765
8461	156818	163749
8462	156836	163730
8463	156854	163711
8464	156872	163692
8465	156890	163672
8466	156909	163655
8467	156928	163637
8468	156946	163618
8469	156964	163598
8470	156983	163580
8471	157002	163562
8472	157022	163546
8473	157039	163526
8474	157057	163506
8475	157075	163486
8476	157092	163467
8477	157110	163447
8478	157127	163428
8479	157147	163410
8480	157166	163392
8481	157186	163375
8482	157204	163357
8483	157223	163339
8484	157241	163319
8485	157260	163301
8486	157280	163284
8487	157301	163268
8488	157320	163250
8489	157338	163231
8490	157356	163212
8491	157372	163191
8492	157390	163172
8493	157409	163154
8494	157427	163135
8495	157445	163116
8496	157463	163097
8497	157483	163079
8498	157503	163062
8499	157522	163045
8500	157541	163026
8501	157558	163007
8502	157576	162988
8503	157594	162968
8504	157613	162950
8505	157632	162932
8506	157651	162914
8507	157669	162895
8508	157687	162876
8509	157705	162857
8510	157724	162839
8511	157742	162820
8512	157761	162801
8513	157780	162784
8514	157801	162768
8515	157821	162751
8516	157839	162732
8517	157858	162713
8518	157876	162695
8519	157894	162675
8520	157914	162658
8521	157931	162638
8522	157949	162620
8523	157967	162600
8524	157985	162581
8525	158004	162563
8526	158022	162544
8527	158040	162524
8528	158057	162505
8529	158076	162487
8530	158094	162467
8531	158113	162450
8532	158131	162431
8533	158149	162412
8534	158167	162392
8535	158186	162374
8536	158205	162356
8537	158222	162337
8538	158242	162319
8539	158261	162301
8540	158279	162282
8541	158297	162263
8542	158316	162245
8543	158334	162226
8544	158353	162208
8545	158370	162188
8546	158390	162170
8547	158409	162153
8548	158429	162136
8549	158447	162117
8550	158466	162098
8551	158485	162080
8552	158503	162062
8553	158522	162043
8554	158542	162026
8555	158559	162006
8556	158578	161988
8557	158596	161969
8558	158613	161949
8559	158631	161930
8560	158649	161911
8561	158667	161891
8562	158686	161873
8563	158703	161853
8564	158721	161834
8565	158739	161815
8566	158758	161797
8567	158776	161778
8568	158798	161763
8569	158818	161746
8570	158836	161727
8571	158853	161707
8572	158871	161688
8573	158889	161669
8574	158906	161649
8575	158925	161631
8576	158942	161611
8577	158961	161593
8578	158979	161574
8579	158999	161556
8580	159016	161536
8581	159035	161518
8582	159052	161498
8583	159070	161479
8584	159088	161460
8585	159107	161442
8586	159126	161424
8587	159145	161405
8588	159163	161387
8589	159182	161369
8590	159201	161351
8591	159219	161332
8592	159237	161313
8593	159255	161294
8594	159273	161274
8595	159290	161254
8596	159308	161235
8597	159326	161216
8598	159345	161198
8599	159363	161179
8600	159381	161160
8601	159400	161142
8602	159417	161122
8603	159435	161103
8604	159454	161085
8605	159473	161066
8606	159491	161048
8607	159510	161029
8608	159529	161011
8609	159547	160993
8610	159564	160973
8611	159582	160953
8612	159601	160935
8613	159620	160917
8614	159638	160898
8615	159657	160880
8616	159676	160862
8617	159695	160844
8618	159715	160827
8619	159733	160808
8620	159752	160790
8621	159771	160771
8622	159802	160766
8623	159828	160755
8624	159856	160745
8625	159880	160732
8626	159898	160714
8627	159916	160694
8628	159932	160674
8629	159949	160654
8630	159970	160637
8631	159989	160619
8632	160008	160601
8633	160027	160583
8634	160045	160564
8635	160063	160544
8636	160083	160528
8637	160101	160509
8638	160120	160490
8639	160140	160473
8640	160159	160456
8641	160177	160437
8642	160196	160418
8643	160215	160401
8644	160234	160382
8645	160254	160365
8646	160272	160346
8647	160291	160328
8648	160310	160310
8649	160329	160292
8650	160346	160272
8651	160363	160252
8652	160383	160234
8653	160401	160216
8654	160421	160199
8655	160439	160179
8656	160457	160160
8657	160477	160143
8658	160496	160125
8659	160516	160108
8660	160533	160088
8661	160551	160069
8662	160570	160051
8663	160588	160032
8664	160606	160013
8665	160624	159994
8666	160641	159973
8667	160659	159954
8668	160678	159937
8669	160696	159918
8670	160715	159900
8671	160734	159881
8672	160751	159861
8673	160769	159843
8674	160793	159829
8675	160813	159812
8676	160830	159792
8677	160847	159772
8678	160864	159752
8679	160882	159733
8680	160900	159714
8681	160918	159695
8682	160938	159677
8683	160955	159657
8684	160973	159638
8685	160991	159620
8686	161009	159601
8687	161029	159583
8688	161048	159565
8689	161067	159547
8690	161086	159529
8691	161105	159511
8692	161124	159493
8693	161141	159473
8694	161159	159453
8695	161178	159435
8696	161197	159418
8697	161215	159398
8698	161234	159380
8699	161250	159360
8700	161268	159340
8701	161285	159320
8702	161305	159303
8703	161323	159284
8704	161342	159266
8705	161360	159247
8706	161381	159231
8707	161401	159214
8708	161421	159197
8709	161440	159179
8710	161460	159162
8711	161481	159146
8712	161503	159130
8713	161522	159112
8714	161541	159094
8715	161561	159077
8716	161579	159058
8717	161598	159040
8718	161617	159022
8719	161635	159003
8720	161656	158986
8721	161675	158969
8722	161695	158951
8723	161714	158934
8724	161732	158914
8725	161750	158896
8726	161768	158876
8727	161787	158858
8728	161807	158841
8729	161827	158824
8730	161848	158808
8731	161868	158791
8732	161887	158773
8733	161909	158757
8734	161927	158739
8735	161948	158722
8736	161968	158705
8737	161988	158688
8738	162007	158670
8739	162026	158652
8740	162046	158635
8741	162067	158619
8742	162087	158601
8743	162105	158583
8744	162127	158567
8745	162145	158549
8746	162165	158532
8747	162184	158513
8748	162203	158495
8749	162220	158475
8750	162236	158454
8751	162256	158437
8752	162276	158419
8753	162295	158401
8754	162313	158383
8755	162332	158364
8756	162351	158346
8757	162370	158328
8758	162391	158312
8759	162410	158294
8760	162427	158274
8761	162446	158256
8762	162464	158237
8763	162484	158219
8764	162503	158201
8765	162522	158184
8766	162541	158165
8767	162561	158148
8768	162579	158129
8769	162597	158111
8770	162617	158093
8771	162637	158076
8772	162655	158057
8773	162674	158039
8774	162693	158021
8775	162711	158002
8776	162729	157982
8777	162746	157962
8778	162763	157943
8779	162781	157924
8780	162801	157906
8781	162819	157888
8782	162837	157868
8783	162857	157851
8784	162874	157831
8785	162892	157812
8786	162911	157794
8787	162928	157774
8788	162947	157756
8789	162966	157737
8790	162984	157718
8791	163002	157700
8792	163021	157682
8793	163040	157664
8794	163058	157644
8795	163077	157626
8796	163096	157609
8797	163117	157592
8798	163136	157574
8799	163154	157555
8800	163174	157538
8801	163196	157522
8802	163216	157505
8803	163235	157487
8804	163253	157468
8805	163271	157449
8806	163290	157431
8807	163309	157413
8808	163328	157395
8809	163345	157375
8810	163362	157355
8811	163380	157336
8812	163400	157319
8813	163419	157300
8814	163437	157281
8815	163456	157264
8816	163477	157248
8817	163495	157228
8818	163513	157209
8819	163531	157190
8820	163550	157172
8821	163569	157154
8822	163586	157134
8823	163605	157116
8824	163623	157097
8825	163642	157079
8826	163662	157062
8827	163683	157045
8828	163704	157029
8829	163721	157009
8830	163738	156989
8831	163756	156970
8832	163775	156952
8833	163795	156934
8834	163813	156915
8835	163829	156895
8836	163848	156877
8837	163868	156860
8838	163886	156840
8839	163906	156823
8840	163924	156804
8841	163942	156785
8842	163961	156767
8843	163982	156750
8844	164000	156731
8845	164019	156713
8846	164039	156696
8847	164056	156677
8848	164077	156660
8849	164097	156643
8850	164116	156625
8851	164134	156606
8852	164153	156587
8853	164171	156568
8854	164188	156549
8855	164206	156530
8856	164223	156510
8857	164242	156491
8858	164261	156473
8859	164281	156456
8860	164301	156439
8861	164320	156421
8862	164338	156402
8863	164357	156384
8864	164374	156364
8865	164392	156345
8866	164411	156326
8867	164430	156308
8868	164447	156289
8869	164467	156271
8870	164484	156252
8871	164505	156235
8872	164523	156216
8873	164541	156198
8874	164560	156179
8875	164579	156161
8876	164597	156142
8877	164616	156124
8878	164633	156104
8879	164653	156087
8880	164670	156067
8881	164690	156049
8882	164709	156031
8883	164726	156011
8884	164747	155995
8885	164766	155977
8886	164785	155958
8887	164803	155939
8888	164822	155921
8889	164841	155904
8890	164861	155886
8891	164879	155867
8892	164898	155849
8893	164916	155830
8894	164934	155811
8895	164952	155792
8896	164972	155775
8897	164992	155758
8898	165010	155739
8899	165028	155719
8900	165046	155701
8901	165064	155681
8902	165081	155662
8903	165100	155643
8904	165116	155623
8905	165135	155604
8906	165154	155586
8907	165171	155566
8908	165188	155547
8909	165205	155527
8910	165223	155507
8911	165242	155489
8912	165261	155471
8913	165280	155453
8914	165300	155436
8915	165318	155416
8916	165335	155397
8917	165354	155378
8918	165372	155359
8919	165389	155340
8920	165409	155322
8921	165427	155303
8922	165444	155284
8923	165463	155265
8924	165481	155246
8925	165500	155228
8926	165518	155209
8927	165537	155190
8928	165555	155172
8929	165573	155153
8930	165591	155134
8931	165608	155114
8932	165625	155094
8933	165644	155076
8934	165663	155057
8935	165682	155040
8936	165700	155021
8937	165718	155001
8938	165737	154983
8939	165755	154964
8940	165775	154947
8941	165792	154927
8942	165810	154908
8943	165828	154889
8944	165845	154869
8945	165863	154850
8946	165882	154831
8947	165901	154814
8948	165920	154796
8949	165940	154778
8950	165958	154759
8951	165976	154740
8952	165995	154722
8953	166014	154704
8954	166031	154684
8955	166049	154665
8956	166070	154648
8957	166089	154631
8958	166108	154612
8959	166126	154594
8960	166144	154574
8961	166163	154556
8962	166184	154540
8963	166204	154523
8964	166221	154503
8965	166239	154484
8966	166259	154467
8967	166279	154450
8968	166298	154431
8969	166317	154413
8970	166337	154396
8971	166357	154379
8972	166376	154361
8973	166395	154343
8974	166414	154325
8975	166434	154308
8976	166456	154292
8977	166475	154274
8978	166493	154255
8979	166511	154236
8980	166529	154217
8981	166550	154201
8982	166568	154182
8983	166585	154162
8984	166604	154143
8985	166623	154125
8986	166642	154107
8987	166660	154088
8988	166678	154069
8989	166698	154052
8990	166716	154032
8991	166735	154014
8992	166754	153996
8993	166772	153978
8994	166791	153959
8995	166810	153941
8996	166828	153922
8997	166845	153903
8998	166864	153884
8999	166881	153865
9000	166900	153846
9001	166919	153828
9002	166937	153809
9003	166957	153792
9004	166976	153773
9005	166994	153754
9006	167012	153736
9007	167032	153719
9008	167052	153701
9009	167071	153683
9010	167089	153664
9011	167106	153644
9012	167124	153625
9013	167142	153606
9014	167159	153586
9015	167178	153568
9016	167197	153549
9017	167215	153531
9018	167236	153514
9019	167254	153496
9020	167272	153476
9021	167291	153458
9022	167309	153439
9023	167326	153420
9024	167345	153401
9025	167364	153383
9026	167382	153364
9027	167401	153346
9028	167420	153328
9029	167438	153309
9030	167457	153290
9031	167475	153271
9032	167493	153253
9033	167511	153233
9034	167529	153215
9035	167549	153197
9036	167567	153178
9037	167586	153160
9038	167604	153141
9039	167622	153122
9040	167641	153104
9041	167658	153084
9042	167677	153066
9043	167697	153049
9044	167714	153029
9045	167733	153010
9046	167751	152992
9047	167768	152972
9048	167786	152952
9049	167805	152935
9050	167823	152916
9051	167842	152897
9052	167860	152878
9053	167879	152860
9054	167897	152841
9055	167916	152823
9056	167935	152804
9057	167954	152786
9058	167972	152768
9059	167992	152751
9060	168011	152732
9061	168031	152715
9062	168049	152696
9063	168068	152678
9064	168087	152659
9065	168106	152641
9066	168125	152624
9067	168144	152605
9068	168162	152586
9069	168180	152568
9070	168197	152547
9071	168215	152528
9072	168233	152510
9073	168252	152491
9074	168270	152472
9075	168290	152455
9076	168308	152435
9077	168326	152416
9078	168344	152397
9079	168362	152379
9080	168380	152359
9081	168397	152339
9082	168414	152320
9083	168434	152302
9084	168453	152285
9085	168472	152266
9086	168491	152248
9087	168510	152230
9088	168528	152211
9089	168546	152192
9090	168563	152172
9091	168581	152153
9092	168600	152135
9093	168618	152116
9094	168636	152097
9095	168655	152078
9096	168671	152058
9097	168691	152041
9098	168711	152023
9099	168731	152006
9100	168749	151987
9101	168768	151969
9102	168785	151949
9103	168802	151930
9104	168822	151912
9105	168842	151895
9106	168861	151877
9107	168879	151858
9108	168897	151839
9109	168916	151820
9110	168933	151801
9111	168952	151783
9112	168973	151766
9113	168990	151746
9114	169009	151728
9115	169029	151710
9116	169048	151693
9117	169067	151675
9118	169086	151656
9119	169104	151637
9120	169123	151619
9121	169141	151600
9122	169159	151581
9123	169177	151562
9124	169194	151542
9125	169212	151523
9126	169232	151506
9127	169252	151489
9128	169273	151472
9129	169292	151454
9130	169310	151435
9131	169328	151416
9132	169347	151398
9133	169364	151378
9134	169383	151360
9135	169401	151340
9136	169418	151321
9137	169437	151303
9138	169455	151283
9139	169472	151264
9140	169489	151244
9141	169506	151224
9142	169525	151206
9143	169543	151187
9144	169560	151167
9145	169578	151148
9146	169597	151130
9147	169615	151111
9148	169634	151093
9149	169653	151075
9150	169673	151057
9151	169693	151040
9152	169711	151021
9153	169730	151003
9154	169749	150985
9155	169766	150965
9156	169784	150946
9157	169802	150927
9158	169819	150907
9159	169838	150888
9160	169855	150869
9161	169874	150850
9162	169892	150832
9163	169909	150812
9164	169927	150793
9165	169946	150775
9166	169964	150756
9167	169984	150738
9168	170001	150719
9169	170020	150700
9170	170038	150681
9171	170056	150662
9172	170075	150644
9173	170092	150625
9174	170111	150606
9175	170128	150586
9176	170146	150567
9177	170165	150549
9178	170183	150530
9179	170202	150512
9180	170221	150494
9181	170239	150475
9182	170258	150457
9183	170277	150438
9184	170295	150419
9185	170314	150401
9186	170331	150381
9187	170351	150364
9188	170370	150346
9189	170388	150327
9190	170407	150309
9191	170428	150292
9192	170449	150277
9193	170469	150259
9194	170487	150240
9195	170505	150221
9196	170522	150201
9197	170541	150182
9198	170559	150164
9199	170577	150145
9200	170595	150126
9201	170613	150107
9202	170634	150090
9203	170651	150071
9204	170668	150051
9205	170687	150033
9206	170705	150013
9207	170722	149994
9208	170741	149976
9209	170759	149956
9210	170777	149938
9211	170796	149920
9212	170815	149901
9213	170834	149883
9214	170851	149863
9215	170869	149844
9216	170888	149826
9217	170906	149807
9218	170923	149787
9219	170942	149769
9220	170960	149750
9221	170979	149731
9222	170999	149714
9223	171018	149696
9224	171038	149679
9225	171056	149660
9226	171075	149642
9227	171094	149624
9228	171115	149608
9229	171135	149590
9230	171154	149572
9231	171174	149554
9232	171192	149535
9233	171210	149517
9234	171229	149499
9235	171248	149480
9236	171265	149461
9237	171283	149442
9238	171301	149422
9239	171319	149404
9240	171338	149386
9241	171358	149368
9242	171376	149349
9243	171394	149330
9244	171415	149313
9245	171433	149295
9246	171451	149276
9247	171469	149256
9248	171486	149237
9249	171504	149217
9250	171521	149198
9251	171539	149178
9252	171558	149160
9253	171575	149141
9254	171594	149122
9255	171613	149105
9256	171632	149086
9257	171650	149067
9258	171669	149049
9259	171686	149029
9260	171702	149009
9261	171721	148991
9262	171742	148974
9263	171763	148957
9264	171781	148938
9265	171800	148920
9266	171818	148901
9267	171836	148883
9268	171854	148863
9269	171871	148844
9270	171890	148825
9271	171907	148805
9272	171926	148788
9273	171946	148770
9274	171964	148752
9275	171983	148733
9276	172000	148713
9277	172020	148696
9278	172040	148678
9279	172061	148662
9280	172081	148645
9281	172099	148626
9282	172117	148606
9283	172135	148588
9284	172153	148569
9285	172170	148549
9286	172187	148529
9287	172204	148510
9288	172222	148490
9289	172239	148471
9290	172256	148451
9291	172273	148430
9292	172292	148412
9293	172310	148394
9294	172330	148376
9295	172348	148357
9296	172365	148337
9297	172382	148318
9298	172400	148298
9299	172419	148280
9300	172440	148263
9301	172457	148244
9302	172475	148225
9303	172493	148206
9304	172512	148188
9305	172530	148169
9306	172549	148151
9307	172567	148132
9308	172585	148113
9309	172604	148095
9310	172624	148077
9311	172643	148059
9312	172661	148040
9313	172679	148021
9314	172696	148002
9315	172716	147984
9316	172738	147969
9317	172756	147950
9318	172774	147930
9319	172793	147912
9320	172810	147893
9321	172829	147874
9322	172849	147857
9323	172869	147840
9324	172887	147821
9325	172906	147803
9326	172925	147784
9327	172943	147766
9328	172961	147747
9329	172979	147728
9330	172996	147708
9331	173016	147690
9332	173036	147673
9333	173057	147656
9334	173075	147637
9335	173093	147618
9336	173112	147600
9337	173130	147581
9338	173148	147563
9339	173167	147544
9340	173185	147525
9341	173203	147506
9342	173222	147488
9343	173241	147470
9344	173258	147450
9345	173276	147431
9346	173296	147413
9347	173314	147395
9348	173332	147376
9349	173351	147358
9350	173369	147339
9351	173387	147320
9352	173407	147302
9353	173426	147284
9354	173444	147265
9355	173463	147247
9356	173482	147228
9357	173499	147209
9358	173518	147191
9359	173537	147173
9360	173557	147155
9361	173575	147137
9362	173597	147121
9363	173616	147103
9364	173634	147083
9365	173653	147065
9366	173671	147046
9367	173688	147027
9368	173706	147008
9369	173725	146989
9370	173743	146970
9371	173761	146952
9372	173778	146932
9373	173796	146913
9374	173816	146895
9375	173833	146876
9376	173851	146857
9377	173870	146838
9378	173888	146820
9379	173907	146802
9380	173927	146784
9381	173945	146765
9382	173964	146747
9383	173982	146728
9384	174001	146710
9385	174020	146691
9386	174039	146673
9387	174057	146654
9388	174075	146635
9389	174092	146616
9390	174111	146597
9391	174128	146577
9392	174148	146560
9393	174168	146543
9394	174187	146525
9395	174205	146506
9396	174225	146488
9397	174242	146469
9398	174261	146450
9399	174280	146433
9400	174298	146413
9401	174319	146396
9402	174336	146377
9403	174353	146357
9404	174371	146338
9405	174389	146319
9406	174406	146300
9407	174424	146280
9408	174442	146261
9409	174459	146242
9410	174478	146223
9411	174495	146204
9412	174514	146185
9413	174534	146168
9414	174551	146148
9415	174568	146129
9416	174586	146109
9417	174605	146091
9418	174623	146072
9419	174642	146054
9420	174659	146034
9421	174676	146014
9422	174694	145995
9423	174713	145977
9424	174730	145958
9425	174748	145939
9426	174767	145920
9427	174786	145902
9428	174805	145884
9429	174823	145865
9430	174842	145847
9431	174860	145828
9432	174878	145809
9433	174897	145791
9434	174915	145772
9435	174933	145752
9436	174950	145733
9437	174967	145713
9438	174984	145694
9439	175003	145675
9440	175021	145656
9441	175039	145637
9442	175059	145620
9443	175078	145602
9444	175096	145583
9445	175115	145565
9446	175134	145546
9447	175151	145527
9448	175169	145508
9449	175186	145488
9450	175204	145468
9451	175222	145449
9452	175238	145429
9453	175258	145412
9454	175276	145393
9455	175294	145374
9456	175314	145356
9457	175331	145337
9458	175349	145317
9459	175367	145299
9460	175385	145280
9461	175405	145262
9462	175427	145246
9463	175444	145227
9464	175462	145208
9465	175480	145189
9466	175499	145171
9467	175518	145153
9468	175538	145135
9469	175556	145116
9470	175574	145097
9471	175593	145079
9472	175612	145061
9473	175631	145043
9474	175650	145024
9475	175669	145006
9476	175685	144986
9477	175704	144967
9478	175724	144950
9479	175743	144932
9480	175760	144913
9481	175779	144895
9482	175796	144875
9483	175816	144857
9484	175835	144839
9485	175854	144821
9486	175872	144802
9487	175891	144784
9488	175935	144786
9489	175956	144769
9490	175973	144750
9491	175990	144730
9492	176006	144710
9493	176023	144690
9494	176041	144671
9495	176060	144652
9496	176077	144633
9497	176098	144616
9498	176116	144597
9499	176135	144579
9500	176154	144561
9501	176174	144543
9502	176193	144525
9503	176211	144506
9504	176230	144488
9505	176248	144469
9506	176266	144450
9507	176285	144432
9508	176303	144413
9509	176322	144395
9510	176341	144376
9511	176359	144357
9512	176377	144339
9513	176394	144319
9514	176413	144301
9515	176432	144283
9516	176451	144265
9517	176471	144247
9518	176490	144229
9519	176508	144210
9520	176526	144191
9521	176545	144173
9522	176563	144154
9523	176581	144135
9524	176601	144117
9525	176621	144100
9526	176642	144083
9527	176659	144064
9528	176677	144045
9529	176695	144026
9530	176715	144009
9531	176733	143989
9532	176750	143970
9533	176768	143951
9534	176786	143932
9535	176804	143913
9536	176823	143895
9537	176840	143875
9538	176859	143856
9539	176877	143837
9540	176895	143819
9541	176914	143800
9542	176933	143782
9543	176951	143763
9544	176969	143745
9545	176988	143726
9546	177008	143709
9547	177027	143691
9548	177046	143673
9549	177065	143655
9550	177084	143637
9551	177103	143618
9552	177123	143600
9553	177143	143583
9554	177160	143564
9555	177178	143545
9556	177198	143527
9557	177217	143509
9558	177237	143491
9559	177255	143473
9560	177273	143454
9561	177292	143436
9562	177312	143418
9563	177330	143399
9564	177347	143380
9565	177366	143361
9566	177386	143344
9567	177404	143325
9568	177423	143306
9569	177441	143288
9570	177462	143271
9571	177479	143251
9572	177499	143234
9573	177520	143217
9574	177538	143198
9575	177555	143179
9576	177574	143160
9577	177593	143142
9578	177612	143124
9579	177630	143105
9580	177648	143086
9581	177666	143067
9582	177684	143049
9583	177704	143031
9584	177721	143011
9585	177739	142992
9586	177759	142974
9587	177778	142957
9588	177797	142938
9589	177815	142919
9590	177834	142901
9591	177853	142883
9592	177873	142865
9593	177892	142848
9594	177914	142831
9595	177933	142813
9596	177951	142795
9597	177969	142776
9598	177986	142756
9599	178005	142738
9600	178024	142719
9601	178041	142700
9602	178061	142682
9603	178080	142664
9604	178098	142645
9605	178118	142628
9606	178137	142610
9607	178155	142591
9608	178172	142571
9609	178191	142552
9610	178210	142535
9611	178228	142516
9612	178246	142496
9613	178263	142477
9614	178282	142458
9615	178301	142441
9616	178319	142422
9617	178336	142402
9618	178354	142382
9619	178372	142364
9620	178390	142345
9621	178410	142328
9622	178429	142309
9623	178446	142290
9624	178464	142270
9625	178482	142252
9626	178501	142233
9627	178520	142215
9628	178539	142197
9629	178558	142178
9630	178576	142160
9631	178595	142142
9632	178613	142123
9633	178632	142104
9634	178649	142085
9635	178666	142065
9636	178685	142047
9637	178704	142028
9638	178723	142011
9639	178741	141992
9640	178760	141973
9641	178778	141955
9642	178797	141936
9643	178816	141918
9644	178834	141899
9645	178851	141879
9646	178867	141859
9647	178885	141840
9648	178903	141820
9649	178922	141802
9650	178940	141784
9651	178959	141766
9652	178976	141746
9653	178995	141727
9654	179013	141708
9655	179032	141690
9656	179050	141671
9657	179068	141652
9658	179088	141635
9659	179108	141617
9660	179127	141599
9661	179145	141581
9662	179164	141562
9663	179181	141543
9664	179199	141523
9665	179217	141505
9666	179237	141487
9667	179254	141468
9668	179273	141449
9669	179292	141431
9670	179310	141412
9671	179329	141394
9672	179346	141374
9673	179364	141355
9674	179381	141336
9675	179401	141318
9676	179419	141299
9677	179437	141280
9678	179454	141260
9679	179472	141241
9680	179490	141222
9681	179509	141204
9682	179529	141187
9683	179548	141169
9684	179569	141152
9685	179590	141136
9686	179612	141119
9687	179631	141101
9688	179649	141083
9689	179668	141064
9690	179689	141048
9691	179708	141030
9692	179727	141011
9693	179746	140993
